4.204000,4.264000,3.960000,4.046000,4.046000,5992500
4.134000,4.270000,4.032000,4.212000,4.212000,4737500
4.178000,4.310000,4.134000,4.154000,4.154000,3980000
4.174000,4.190000,3.960000,3.974000,3.974000,4814500
3.978000,4.028000,3.900000,3.912000,3.912000,3340500
3.990000,4.038000,3.930000,4.020000,4.020000,2894500
4.080000,4.162000,4.010000,4.106000,4.106000,2093000
4.208000,4.298000,4.152000,4.280000,4.280000,6072500
4.238000,4.406000,4.226000,4.396000,4.396000,9846500
4.400000,4.430000,4.038000,4.082000,4.082000,10979000
4.138000,4.150000,4.062000,4.120000,4.120000,2988500
4.086000,4.234000,4.060000,4.198000,4.198000,3218000
4.230000,4.256000,4.202000,4.224000,4.224000,1660000
4.212000,4.252000,4.064000,4.092000,4.092000,1567000
4.114000,4.128000,4.068000,4.086000,4.086000,705000
4.086000,4.158000,4.078000,4.086000,4.086000,1339000
4.088000,4.140000,4.014000,4.048000,4.048000,856000
4.040000,4.056000,4.006000,4.048000,4.048000,1220000
4.128000,4.170000,4.072000,4.108000,4.108000,1591000
4.200000,4.206000,4.080000,4.150000,4.150000,1474000
4.178000,4.180000,4.050000,4.108000,4.108000,1423500
4.104000,4.128000,4.044000,4.046000,4.046000,814000
4.040000,4.082000,4.000000,4.010000,4.010000,1226000
4.032000,4.138000,4.008000,4.130000,4.130000,1562500
4.122000,4.190000,4.090000,4.150000,4.150000,2085500
4.136000,4.186000,4.110000,4.144000,4.144000,805500
4.188000,4.196000,4.146000,4.170000,4.170000,592500
4.160000,4.374000,4.102000,4.272000,4.272000,3304500
4.250000,4.276000,4.130000,4.200000,4.200000,1782500
4.278000,4.300000,4.192000,4.238000,4.238000,1121000
4.228000,4.370000,4.210000,4.368000,4.368000,1403000
4.388000,4.550000,4.262000,4.282000,4.282000,2279000
4.336000,4.376000,4.210000,4.250000,4.250000,1612500
4.256000,4.500000,4.232000,4.354000,4.354000,1863000
4.520000,5.066000,4.430000,4.980000,4.980000,9370000
4.974000,4.994000,4.744000,4.888000,4.888000,5055000
4.900000,5.000000,4.806000,4.996000,4.996000,2547500
5.000000,5.138000,4.810000,4.926000,4.926000,4782000
4.896000,5.994000,4.810000,5.872000,5.872000,15302500
5.720000,5.820000,5.466000,5.608000,5.608000,9726500
5.650000,6.100000,5.614000,5.968000,5.968000,13645500
6.044000,6.588000,6.044000,6.160000,6.160000,13114500
6.200000,6.280000,5.684000,5.934000,5.934000,6738000
6.040000,6.150000,5.722000,5.898000,5.898000,3750000
6.134000,6.148000,5.784000,5.978000,5.978000,4780500
6.032000,6.274000,5.940000,6.198000,6.198000,5752500
6.314000,6.690000,6.300000,6.680000,6.680000,7648500
6.658000,7.136000,6.438000,6.914000,6.914000,7889000
7.054000,7.194000,6.866000,7.094000,7.094000,7125000
7.120000,7.200000,6.950000,7.064000,7.064000,1753000
7.082000,7.190000,6.666000,6.866000,6.866000,5728000
6.748000,7.066000,6.682000,7.066000,7.066000,11113000
7.174000,7.284000,6.690000,6.870000,6.870000,6496000
6.802000,6.860000,6.240000,6.470000,6.470000,10035000
6.402000,6.450000,6.174000,6.298000,6.298000,5800500
6.270000,6.290000,5.912000,6.062000,6.062000,6372000
6.098000,6.480000,6.010000,6.312000,6.312000,6556500
6.496000,6.498000,6.304000,6.474000,6.474000,3300000
6.502000,6.544000,6.330000,6.410000,6.410000,2030000
6.410000,6.584000,6.226000,6.304000,6.304000,2147000
6.328000,6.354000,6.080000,6.110000,6.110000,2052000
6.058000,6.078000,5.552000,5.706000,5.706000,8828500
5.734000,5.994000,5.706000,5.920000,5.920000,3714500
6.000000,6.182000,5.930000,6.162000,6.162000,3950500
6.268000,6.308000,6.142000,6.272000,6.272000,4065000
6.328000,6.438000,6.252000,6.340000,6.340000,2617000
6.360000,6.538000,6.342000,6.452000,6.452000,3888500
6.450000,6.572000,6.340000,6.526000,6.526000,4166500
6.252000,6.496000,5.984000,6.018000,6.018000,7763000
5.604000,5.716000,5.012000,5.110000,5.110000,46509500
5.170000,5.350000,5.000000,5.282000,5.282000,20281500
5.406000,5.602000,5.300000,5.546000,5.546000,16596000
5.540000,5.580000,5.276000,5.300000,5.300000,10205500
5.314000,5.450000,5.300000,5.326000,5.326000,7089500
5.368000,5.400000,5.180000,5.324000,5.324000,6415000
5.332000,5.390000,5.204000,5.334000,5.334000,5937000
5.296000,5.380000,5.238000,5.366000,5.366000,7233500
5.366000,5.600000,5.362000,5.576000,5.576000,10306000
5.600000,5.716000,5.580000,5.648000,5.648000,11239500
5.634000,5.736000,5.610000,5.690000,5.690000,6713500
5.718000,5.742000,5.384000,5.392000,5.392000,8551000
5.402000,5.480000,5.304000,5.392000,5.392000,4822000
5.392000,5.394000,5.232000,5.244000,5.244000,3618000
5.230000,5.316000,5.122000,5.150000,5.150000,5960000
5.096000,5.128000,4.950000,5.128000,5.128000,8108500
5.054000,5.094000,4.750000,4.806000,4.806000,11857500
4.806000,4.890000,4.474000,4.524000,4.524000,11399500
4.624000,4.718000,4.542000,4.608000,4.608000,6085000
4.706000,4.962000,4.646000,4.898000,4.898000,8225500
4.930000,4.978000,4.804000,4.936000,4.936000,6357500
4.942000,4.976000,4.820000,4.950000,4.950000,5399500
4.948000,5.016000,4.906000,4.984000,4.984000,4478500
4.976000,4.976000,4.750000,4.802000,4.802000,5242000
4.810000,4.824000,4.700000,4.820000,4.820000,4151500
4.862000,4.946000,4.708000,4.782000,4.782000,3539000
4.832000,4.836000,4.734000,4.788000,4.788000,2847500
4.764000,4.780000,4.630000,4.726000,4.726000,2560000
4.688000,4.734000,4.644000,4.692000,4.692000,2720000
4.652000,4.652000,4.576000,4.614000,4.614000,4475500
4.756000,5.050000,4.600000,4.898000,4.898000,17524500
4.826000,4.836000,4.558000,4.642000,4.642000,13178000
4.652000,4.728000,4.562000,4.644000,4.644000,4180500
4.650000,4.750000,4.588000,4.650000,4.650000,3172500
4.728000,4.828000,4.610000,4.616000,4.616000,6415500
4.602000,4.634000,4.512000,4.568000,4.568000,4768500
4.620000,4.994000,4.614000,4.946000,4.946000,20575500
4.926000,5.098000,4.710000,4.720000,4.720000,13092000
4.666000,4.698000,4.592000,4.636000,4.636000,11853500
4.576000,4.600000,4.356000,4.374000,4.374000,10323000
4.436000,4.500000,4.222000,4.366000,4.366000,8028000
4.356000,4.516000,4.300000,4.506000,4.506000,5276500
4.562000,4.770000,4.538000,4.722000,4.722000,6731500
4.748000,4.820000,4.700000,4.778000,4.778000,5256000
4.810000,4.864000,4.740000,4.788000,4.788000,5532000
4.764000,4.856000,4.746000,4.804000,4.804000,3316500
4.896000,4.958000,4.812000,4.872000,4.872000,3201000
4.896000,4.998000,4.756000,4.990000,4.990000,7900500
4.986000,5.080000,4.940000,4.988000,4.988000,10168000
4.920000,4.992000,4.800000,4.932000,4.932000,6999500
4.932000,4.998000,4.854000,4.944000,4.944000,4624000
4.888000,4.898000,4.746000,4.802000,4.802000,5085000
4.770000,4.850000,4.706000,4.814000,4.814000,4654000
4.764000,4.800000,4.640000,4.650000,4.650000,5830000
4.440000,4.592000,4.360000,4.590000,4.590000,6594000
4.572000,4.650000,4.538000,4.564000,4.564000,5848500
4.648000,4.686000,4.528000,4.562000,4.562000,4613000
4.638000,4.638000,4.502000,4.592000,4.592000,3439500
4.610000,4.610000,4.508000,4.546000,4.546000,2058500
4.546000,4.572000,4.400000,4.438000,4.438000,2914500
4.422000,4.454000,4.354000,4.442000,4.442000,2114000
4.428000,4.476000,4.396000,4.466000,4.466000,2311000
4.486000,4.600000,4.480000,4.550000,4.550000,2840000
4.540000,4.708000,4.510000,4.650000,4.650000,5290500
4.660000,4.800000,4.642000,4.784000,4.784000,3777000
4.822000,4.898000,4.602000,4.742000,4.742000,6116500
5.310000,5.742000,5.300000,5.550000,5.550000,57589000
5.490000,5.636000,5.314000,5.332000,5.332000,14324000
5.366000,5.400000,5.046000,5.166000,5.166000,13046500
5.180000,5.400000,5.138000,5.340000,5.340000,15904500
5.398000,5.402000,5.160000,5.298000,5.298000,6441500
5.370000,5.588000,5.290000,5.448000,5.448000,14051500
5.516000,5.520000,5.272000,5.298000,5.298000,9732000
5.294000,5.306000,5.004000,5.054000,5.054000,6847000
5.016000,5.042000,4.860000,4.930000,4.930000,6787000
5.026000,5.138000,4.962000,4.986000,4.986000,6057500
4.974000,5.056000,4.840000,5.028000,5.028000,4917000
5.130000,5.236000,5.082000,5.116000,5.116000,4717500
5.026000,5.124000,4.872000,5.006000,5.006000,5169500
5.052000,5.052000,4.930000,5.032000,5.032000,2743500
5.140000,5.218000,5.060000,5.150000,5.150000,4186000
5.170000,5.396000,5.118000,5.348000,5.348000,6930500
5.340000,5.346000,5.194000,5.278000,5.278000,4004500
5.332000,5.450000,5.262000,5.386000,5.386000,7000000
5.386000,5.472000,5.326000,5.416000,5.416000,4984500
5.414000,5.538000,5.344000,5.532000,5.532000,8000000
5.538000,5.574000,5.484000,5.520000,5.520000,3630000
5.520000,5.560000,5.412000,5.490000,5.490000,3923000
5.476000,5.478000,5.300000,5.374000,5.374000,4569500
5.356000,5.400000,5.150000,5.338000,5.338000,5222500
5.440000,5.488000,5.234000,5.288000,5.288000,6092500
5.380000,5.540000,5.324000,5.424000,5.424000,4908500
5.400000,5.600000,5.370000,5.582000,5.582000,4582000
5.648000,5.790000,5.582000,5.666000,5.666000,7676500
5.640000,5.660000,5.384000,5.414000,5.414000,4812500
5.414000,5.548000,5.330000,5.534000,5.534000,3140000
5.600000,5.638000,5.460000,5.510000,5.510000,3307500
5.598000,5.598000,5.310000,5.320000,5.320000,3778500
5.400000,5.400000,5.144000,5.192000,5.192000,6171000
5.220000,5.294000,5.104000,5.270000,5.270000,3647500
5.406000,5.688000,5.320000,5.640000,5.640000,13275500
5.652000,5.656000,5.470000,5.594000,5.594000,4212500
5.524000,5.524000,5.324000,5.364000,5.364000,4318000
5.404000,5.500000,5.320000,5.344000,5.344000,3068500
5.380000,5.802000,5.234000,5.796000,5.796000,23465500
5.764000,5.952000,5.620000,5.896000,5.896000,16684500
5.908000,5.934000,5.764000,5.910000,5.910000,8435500
5.938000,6.056000,5.910000,6.028000,6.028000,16452500
6.000000,6.020000,5.676000,5.704000,5.704000,7649500
5.704000,5.864000,5.702000,5.752000,5.752000,4931500
5.990000,6.300000,5.900000,6.026000,6.026000,31046000
6.020000,6.026000,5.652000,5.740000,5.740000,11655500
5.788000,5.878000,5.652000,5.674000,5.674000,6110500
5.688000,5.720000,5.404000,5.424000,5.424000,8479500
5.486000,5.620000,5.420000,5.524000,5.524000,8016000
5.504000,5.660000,5.470000,5.572000,5.572000,7833000
5.614000,5.776000,5.576000,5.686000,5.686000,8567000
5.708000,5.940000,5.704000,5.720000,5.720000,7867000
5.688000,5.690000,5.414000,5.464000,5.464000,6725000
5.534000,5.600000,5.148000,5.300000,5.300000,9211000
5.374000,5.540000,5.228000,5.300000,5.300000,8570000
5.258000,5.292000,5.100000,5.202000,5.202000,7689000
5.248000,5.546000,5.200000,5.506000,5.506000,7480000
5.474000,5.650000,5.420000,5.442000,5.442000,7378000
5.440000,5.544000,5.242000,5.542000,5.542000,5850000
5.528000,5.594000,5.452000,5.514000,5.514000,18042500
5.546000,5.656000,5.462000,5.492000,5.492000,9047000
5.558000,5.650000,5.534000,5.622000,5.622000,4446000
5.700000,5.818000,5.614000,5.658000,5.658000,7309000
5.700000,5.866000,5.680000,5.826000,5.826000,4733500
5.814000,5.920000,5.760000,5.804000,5.804000,4274500
5.804000,5.904000,5.742000,5.828000,5.828000,4980000
5.828000,5.828000,5.710000,5.792000,5.792000,4634500
5.828000,6.000000,5.802000,5.946000,5.946000,6639500
5.978000,5.978000,5.718000,5.762000,5.762000,6203000
5.680000,5.706000,5.600000,5.670000,5.670000,4879000
5.674000,5.818000,5.600000,5.634000,5.634000,5227000
5.686000,5.806000,5.580000,5.728000,5.728000,5330000
5.706000,5.792000,5.450000,5.522000,5.522000,5795000
5.558000,5.566000,5.480000,5.516000,5.516000,3545000
5.468000,5.490000,5.326000,5.446000,5.446000,4259500
5.516000,5.622000,5.508000,5.578000,5.578000,5130500
5.600000,6.088000,5.560000,5.738000,5.738000,15241500
5.782000,5.832000,5.620000,5.740000,5.740000,5057500
5.740000,5.908000,5.710000,5.858000,5.858000,2917500
5.802000,5.850000,5.688000,5.698000,5.698000,3366500
5.662000,5.754000,5.594000,5.600000,5.600000,3803000
5.700000,5.700000,5.502000,5.528000,5.528000,4792500
5.520000,5.710000,5.508000,5.634000,5.634000,4693500
5.560000,5.680000,5.500000,5.634000,5.634000,4741000
5.734000,5.796000,5.642000,5.754000,5.754000,5824500
5.738000,5.840000,5.454000,5.468000,5.468000,7747000
5.500000,5.566000,5.268000,5.440000,5.440000,8972500
5.302000,5.378000,4.934000,4.950000,4.950000,15322500
4.998000,5.076000,4.566000,4.848000,4.848000,9822000
4.620000,4.888000,4.620000,4.728000,4.728000,13042500
4.830000,5.090000,4.740000,5.012000,5.012000,6667000
5.088000,5.088000,4.726000,4.764000,4.764000,7821000
4.808000,5.150000,4.800000,5.060000,5.060000,4182500
5.120000,5.428000,5.072000,5.262000,5.262000,5045500
5.324000,5.350000,5.186000,5.246000,5.246000,3693000
5.226000,5.308000,5.166000,5.220000,5.220000,2688500
5.278000,5.330000,5.102000,5.166000,5.166000,3218500
5.000000,5.030000,4.694000,4.852000,4.852000,5283000
4.772000,4.844000,4.400000,4.460000,4.460000,6876500
4.622000,4.760000,4.336000,4.390000,4.390000,4930500
4.386000,4.622000,4.300000,4.592000,4.592000,4345000
4.620000,4.786000,4.566000,4.774000,4.774000,3421500
4.774000,4.774000,4.580000,4.622000,4.622000,3399000
4.542000,4.790000,4.414000,4.746000,4.746000,3809000
4.844000,4.970000,4.804000,4.942000,4.942000,4017000
4.900000,4.954000,4.818000,4.926000,4.926000,1831000
4.960000,5.100000,4.856000,4.948000,4.948000,4119000
4.932000,4.974000,4.768000,4.800000,4.800000,4240500
4.732000,4.798000,4.536000,4.614000,4.614000,3849500
4.500000,4.640000,4.458000,4.588000,4.588000,4049000
4.678000,4.800000,4.656000,4.768000,4.768000,2296000
4.716000,4.806000,4.656000,4.722000,4.722000,2528500
4.674000,4.714000,4.510000,4.594000,4.594000,3346500
4.500000,4.662000,4.490000,4.576000,4.576000,2833000
4.602000,4.820000,4.550000,4.816000,4.816000,3632500
4.850000,4.968000,4.758000,4.868000,4.868000,4154000
4.916000,4.986000,4.866000,4.964000,4.964000,2813000
4.956000,5.168000,4.898000,5.160000,5.160000,7085500
4.990000,5.162000,4.764000,5.154000,5.154000,5787000
5.196000,5.320000,5.134000,5.202000,5.202000,5902000
5.190000,5.390000,5.140000,5.170000,5.170000,4938000
5.128000,5.222000,4.976000,5.126000,5.126000,3879000
5.098000,5.324000,5.070000,5.276000,5.276000,5782000
5.304000,5.304000,4.980000,5.104000,5.104000,4674000
5.200000,5.398000,5.114000,5.238000,5.238000,3372500
5.200000,5.300000,4.902000,4.918000,4.918000,3616500
5.144000,5.164000,4.710000,4.824000,4.824000,4648000
4.960000,4.978000,4.698000,4.878000,4.878000,6680500
4.990000,5.000000,4.650000,4.746000,4.746000,5116000
4.658000,4.864000,4.586000,4.732000,4.732000,6001500
4.806000,5.168000,4.670000,5.074000,5.074000,6147500
5.074000,5.520000,5.004000,5.392000,5.392000,8845500
5.396000,5.520000,5.210000,5.398000,5.398000,6558000
5.462000,5.636000,5.400000,5.576000,5.576000,4617500
5.502000,5.554000,5.418000,5.522000,5.522000,2878500
5.450000,5.600000,5.440000,5.560000,5.560000,5617000
5.526000,5.694000,5.488000,5.588000,5.588000,5217500
5.600000,5.710000,5.452000,5.610000,5.610000,7002500
5.572000,5.600000,5.452000,5.484000,5.484000,3772500
5.460000,5.686000,5.342000,5.668000,5.668000,4998500
5.604000,5.612000,5.460000,5.514000,5.514000,3964500
5.488000,5.494000,5.400000,5.468000,5.468000,4998500
5.480000,5.660000,5.402000,5.606000,5.606000,5713000
5.574000,5.778000,5.550000,5.710000,5.710000,4703000
5.646000,5.772000,5.560000,5.650000,5.650000,3272000
5.638000,5.674000,5.480000,5.596000,5.596000,2552500
5.668000,5.790000,5.622000,5.752000,5.752000,4347000
5.700000,6.000000,5.602000,5.974000,5.974000,6320000
5.900000,5.902000,5.750000,5.874000,5.874000,5670000
5.678000,5.784000,5.600000,5.776000,5.776000,3176000
5.800000,5.852000,5.650000,5.742000,5.742000,4376500
6.000000,6.498000,5.906000,6.492000,6.492000,12548500
6.292000,6.480000,6.102000,6.462000,6.462000,15164500
6.328000,6.400000,6.150000,6.254000,6.254000,6331500
6.274000,6.400000,6.144000,6.368000,6.368000,5839500
6.174000,6.298000,6.060000,6.176000,6.176000,4768500
6.188000,6.300000,6.130000,6.266000,6.266000,3736500
6.380000,6.900000,6.114000,6.728000,6.728000,19341500
6.600000,6.708000,6.524000,6.644000,6.644000,6628500
6.584000,6.880000,6.546000,6.786000,6.786000,4455000
6.696000,7.000000,6.680000,6.988000,6.988000,9166000
6.900000,6.980000,6.638000,6.736000,6.736000,6746500
6.728000,6.822000,6.508000,6.520000,6.520000,4514000
6.488000,6.488000,6.210000,6.352000,6.352000,5158000
6.352000,6.558000,6.210000,6.414000,6.414000,3663000
6.352000,6.410000,6.250000,6.290000,6.290000,2259000
6.310000,6.482000,6.216000,6.332000,6.332000,1198000
6.400000,6.656000,6.362000,6.512000,6.512000,3406000
6.498000,6.614000,6.326000,6.350000,6.350000,2955500
6.500000,6.586000,6.444000,6.548000,6.548000,3801500
6.514000,6.798000,6.396000,6.520000,6.520000,5151000
6.566000,6.738000,6.480000,6.660000,6.660000,4014000
6.706000,7.000000,6.686000,6.884000,6.884000,5800500
6.840000,6.996000,6.806000,6.974000,6.974000,4759000
6.926000,6.978000,6.760000,6.838000,6.838000,3371500
6.168000,6.330000,5.922000,6.178000,6.178000,16529000
6.108000,6.224000,6.056000,6.208000,6.208000,6197500
6.088000,6.124000,6.004000,6.082000,6.082000,3793500
6.114000,6.186000,5.782000,5.890000,5.890000,4970500
5.900000,5.936000,5.600000,5.706000,5.706000,5819500
5.734000,5.834000,5.624000,5.724000,5.724000,3501500
5.758000,5.786000,5.596000,5.600000,5.600000,5148500
5.618000,5.700000,5.474000,5.550000,5.550000,4935000
5.610000,5.690000,5.544000,5.580000,5.580000,4216500
5.582000,5.614000,5.206000,5.514000,5.514000,8527500
5.520000,5.610000,5.460000,5.554000,5.554000,5047000
5.600000,5.600000,5.504000,5.580000,5.580000,2957000
5.532000,5.754000,5.528000,5.714000,5.714000,3887500
5.798000,5.848000,5.608000,5.702000,5.702000,2876000
5.718000,5.868000,5.710000,5.746000,5.746000,2441000
5.698000,5.796000,5.650000,5.712000,5.712000,1699000
5.788000,5.900000,5.530000,5.616000,5.616000,4640500
5.642000,5.734000,5.500000,5.542000,5.542000,3150500
5.552000,5.586000,5.370000,5.424000,5.424000,5027500
5.440000,5.558000,5.282000,5.382000,5.382000,4931500
5.400000,5.498000,5.224000,5.450000,5.450000,4485000
5.488000,5.552000,5.450000,5.524000,5.524000,3359000
5.524000,5.676000,5.460000,5.646000,5.646000,3361500
5.696000,5.724000,5.562000,5.650000,5.650000,3646500
5.680000,5.700000,4.528000,4.558000,4.558000,27502000
5.324000,5.468000,5.282000,5.320000,5.320000,23258000
5.338000,5.376000,5.250000,5.362000,5.362000,6301000
5.438000,5.548000,5.322000,5.352000,5.352000,6231500
5.380000,5.400000,5.280000,5.320000,5.320000,3311500
5.362000,5.442000,5.320000,5.354000,5.354000,2973000
5.326000,5.536000,5.288000,5.484000,5.484000,4290000
5.454000,5.602000,5.410000,5.594000,5.594000,3056000
5.614000,5.916000,5.600000,5.788000,5.788000,6355500
5.700000,5.944000,5.700000,5.866000,5.866000,3742000
5.898000,5.922000,5.706000,5.914000,5.914000,3645000
5.980000,6.000000,5.774000,5.814000,5.814000,4782000
5.814000,5.940000,5.800000,5.916000,5.916000,2616000
5.944000,6.176000,5.922000,6.050000,6.050000,4028500
6.082000,6.266000,6.050000,6.230000,6.230000,3822500
6.220000,6.380000,6.210000,6.360000,6.360000,3260500
6.360000,6.360000,6.164000,6.320000,6.320000,5108000
6.320000,6.402000,6.258000,6.386000,6.386000,3118500
6.400000,6.580000,6.286000,6.516000,6.516000,6385500
6.452000,6.454000,5.968000,6.220000,6.220000,9371000
6.310000,6.412000,6.180000,6.298000,6.298000,5789500
6.348000,6.758000,6.280000,6.634000,6.634000,9054000
6.620000,6.882000,6.454000,6.720000,6.720000,13809000
6.700000,6.902000,6.508000,6.836000,6.836000,11098500
6.798000,6.994000,6.700000,6.994000,6.994000,6883500
6.974000,6.974000,6.762000,6.900000,6.900000,5679000
6.900000,6.944000,6.500000,6.844000,6.844000,8273000
6.798000,6.994000,6.712000,6.906000,6.906000,4102000
6.846000,6.904000,6.654000,6.750000,6.750000,4799500
6.682000,6.800000,6.600000,6.724000,6.724000,3030000
6.728000,6.888000,6.634000,6.762000,6.762000,3061000
6.762000,6.824000,6.628000,6.682000,6.682000,2678500
6.702000,6.900000,6.662000,6.882000,6.882000,3517500
6.880000,6.900000,6.742000,6.808000,6.808000,2750000
6.870000,6.880000,6.692000,6.754000,6.754000,2335000
6.650000,6.656000,6.524000,6.622000,6.622000,2869000
6.624000,6.662000,6.582000,6.624000,6.624000,1824500
6.622000,6.698000,6.608000,6.614000,6.614000,3166500
6.640000,7.062000,6.640000,6.948000,6.948000,7767000
6.938000,7.258000,6.920000,7.202000,7.202000,9816500
7.302000,7.318000,7.100000,7.218000,7.218000,5008000
7.200000,7.200000,6.960000,7.058000,7.058000,4257500
7.056000,7.096000,6.956000,7.000000,7.000000,2858000
6.980000,7.178000,6.966000,7.064000,7.064000,3646500
7.052000,7.064000,6.908000,6.996000,6.996000,5078000
6.996000,7.040000,6.914000,6.992000,6.992000,2835000
6.988000,7.060000,6.920000,7.030000,7.030000,3036000
6.994000,7.030000,6.860000,6.880000,6.880000,2612000
6.852000,6.926000,6.630000,6.816000,6.816000,5853000
7.118000,7.618000,7.008000,7.480000,7.480000,15702500
7.432000,7.990000,7.406000,7.588000,7.588000,12696000
7.556000,7.688000,7.422000,7.570000,7.570000,4775000
7.638000,7.638000,7.406000,7.466000,7.466000,3982000
7.504000,7.588000,7.336000,7.448000,7.448000,4432000
7.466000,7.594000,7.306000,7.316000,7.316000,5143000
7.340000,7.694000,7.334000,7.602000,7.602000,5490500
7.054000,7.098000,6.938000,7.000000,7.000000,22409000
7.020000,7.088000,6.882000,6.896000,6.896000,7547000
6.820000,6.858000,6.620000,6.630000,6.630000,8278500
6.630000,6.770000,6.420000,6.492000,6.492000,9238500
6.648000,6.658000,6.402000,6.618000,6.618000,5527500
6.754000,6.896000,6.584000,6.688000,6.688000,5169500
6.788000,6.808000,6.570000,6.718000,6.718000,3248000
6.682000,6.740000,6.418000,6.450000,6.450000,5498000
6.486000,6.614000,6.408000,6.448000,6.448000,5577500
6.418000,6.550000,6.306000,6.532000,6.532000,4115500
6.550000,6.686000,6.500000,6.632000,6.632000,3874500
6.628000,6.746000,6.588000,6.632000,6.632000,4109000
6.572000,6.594000,6.342000,6.388000,6.388000,4454000
6.364000,6.440000,6.200000,6.364000,6.364000,3372500
6.414000,6.598000,6.414000,6.582000,6.582000,3561000
6.592000,6.704000,6.582000,6.698000,6.698000,2126500
6.720000,6.726000,6.582000,6.668000,6.668000,2955000
6.654000,6.672000,6.516000,6.626000,6.626000,2069500
6.626000,6.842000,6.626000,6.756000,6.756000,3295000
6.700000,6.878000,6.678000,6.788000,6.788000,2486500
6.782000,6.800000,6.426000,6.492000,6.492000,4206500
6.464000,6.492000,6.280000,6.366000,6.366000,6237500
6.392000,6.516000,6.322000,6.494000,6.494000,5790000
6.500000,6.546000,5.874000,6.038000,6.038000,15486000
6.060000,6.154000,5.952000,6.012000,6.012000,9739500
6.594000,6.936000,6.480000,6.592000,6.592000,27781500
6.498000,6.688000,6.432000,6.450000,6.450000,6106500
6.384000,6.426000,6.010000,6.012000,6.012000,6904500
6.052000,6.192000,5.844000,5.886000,5.886000,7928500
5.916000,6.036000,5.776000,5.836000,5.836000,6285500
5.860000,5.958000,5.648000,5.714000,5.714000,5745000
5.674000,5.692000,5.366000,5.512000,5.512000,8082500
5.516000,5.852000,5.424000,5.754000,5.754000,7376000
6.020000,6.268000,6.000000,6.160000,6.160000,11831000
6.112000,6.210000,5.900000,6.204000,6.204000,6102000
6.250000,6.250000,5.938000,6.056000,6.056000,5378000
